2.100547284759889111e-01,1.731915191868613979e+00,-1.335709595290176521e-01,4.966298457604463867e-01,1.845366814410386525e+00,8.113303129844819939e-01,1.045530038047546989e-01,-6.210681801209609887e-01,6.815182822017323838e-01,-6.326681210460618487e-01,1.141842634184148553e+00,2.836595223684786893e-01,4.127985326798972454e-01,2.813017575292462227e-02,8.087182922555311571e-01,7.150928003921613874e-01,3.740018079902669990e-01,-7.225899239429957044e-01,-3.695380299063006357e-01,5.462112604764337576e-01,-3.986422495211220940e-01,4.633467663584133200e-01,4.887685848400025179e-01,1.340714532326671815e+00,3.444367268093511680e-01,-2.840104824571571540e-01,-3.687170664675315512e-01,-1.878248903984035989e+00,-4.272719482553196668e-01,9.263668733001805267e-01,9.531525979440836904e-01,-4.134142806612219889e-01,-1.372513859491149679e+00,-8.618076997933133976e-01,-5.035778791181249048e-01,-6.600521308497118156e-01,8.648397954527465847e-01,-1.744985314068580484e+00,1.335563300314423385e+00,-1.149286243468238267e+00,4.777299103777757350e-01,9.946361937284363686e-01,-7.726845771873509516e-01,-1.089722183868042871e+00,-6.145369759821733835e-01,5.110046645942145638e-01,6.722464915100909710e-01,1.104020288279229600e+00,-4.629344114641866237e-01,-3.569742280476156382e-01,-1.421308805248364227e+00,6.145800222381884170e-01,-8.086554707476505399e-01,-1.413580884244219731e-02,-8.456498588704574049e-01,-1.663525238337793422e+00,-4.163853958324990612e-01,-7.494089450482331882e-01,1.769066185410425041e+00,-7.656420648261691442e-01,2.432557598939030452e+00,9.337901580942210567e-01,2.277831007534527163e+00,-1.077248845939842159e+00
2.100038702898523457e-01,-7.658213966938561823e-01,-6.022999783290432507e-01,2.162186576281898698e-01,1.072292676842291792e+00,-1.246266068362653412e+00,-2.162620204857230277e+00,-1.599212912167549572e+00,4.775860482293814435e-02,8.716900330469339320e-01,-5.882136446350073600e-01,6.318053936787761948e-01,9.200730090605376832e-01,-5.977879802302810130e-01,-9.302455341399918920e-01,-2.494280426338095213e-01,-1.943434985510063273e-01,1.750248846035904471e-01,-7.496758242352672408e-01,2.881275943907267156e-01,-3.525531631222535989e-01,7.165003130406982779e-01,5.637888866138044408e-01,-2.493881138971192069e-01,3.262734386238967665e-02,1.602695785724481015e+00,4.443217620701653825e-01,7.401989729034644805e-01,-9.794806258598709459e-02,-1.552637600791663797e+00,2.089211269261155302e+00,4.320600452955161708e-01,-5.243685955252609388e-01,-5.464778937568288697e-01,3.651073089423481632e-01,8.626820909798785242e-02,-1.276478586437217677e+00,-2.552330117547697147e-02,-2.416006123694020680e+00,-9.235914765031515428e-01,-7.185714635832712860e-01,2.958392703959272230e-01,2.180096292938340508e-01,8.666223176376591092e-03,4.146794954582955217e-02,-2.336643670228759628e+00,-4.481908412889363813e-01,-4.212152290792176568e-01,1.989685713328392946e+00,-1.842871943883169494e-01,1.379591493414729086e+00,2.090726951668753220e+00,4.655084953343891496e-01,5.284044156903116018e-01,6.998632131495309272e-01,3.441092252235654070e-01,-7.121115544152796240e-01,-8.512037327982227009e-01,-7.942231474549621417e-01,3.877941618209551078e-01,-2.615765490408145322e+00,6.225364912427596709e-01,-7.395228865215551783e-01,-8.178624445806365051e-01
-7.156861978956675641e-01,3.021022145518030277e-01,1.210117082214083206e+00,5.054576270478706723e-01,-1.935748907215001924e-01,-7.538159418668173295e-01,-1.828276665936492629e+00,-2.796013095925912739e-01,-1.262018695858982964e-01,1.051673639772133378e-01,-1.643630922295442831e+00,-3.636871963124279072e-01,-8.718123117077913875e-01,-3.969321426228604732e-01,8.817222158886621752e-01,7.475704209598483807e-01,1.531848087261774349e+00,1.331319403519011457e+00,-4.335687945559158485e-01,-8.219579883728522773e-01,2.260231863315497858e+00,-1.063075956099003516e+00,1.635719949451485133e+00,-1.275895708451152410e+00,-1.167178535116226490e+00,-3.154159959939359381e-01,-1.495031030981337050e+00,-2.166889803998496511e+00,-3.476159430017092822e-01,8.971649871240094942e-01,3.457404519011871291e-01,5.146213730607084313e-01,5.584178810251826386e-01,3.288469601694089528e-01,-8.641058840674027408e-01,8.615974134166159981e-01,-8.520465201282655388e-01,-1.238935383804436352e+00,-4.665901844766582873e-01,7.635768578530774953e-01,-9.763233600716902938e-01,2.739964568953723312e+00,-1.277535548256446996e+00,-8.843063390229818355e-01,-4.311356384504568262e-01,-1.088236119109844635e+00,6.967150163062232338e-01,-4.621493799050179763e-01,-8.736849714401154765e-01,-9.578474389316252724e-01,-1.833594222984903155e+00,-1.342209096403897406e-01,2.318063728457424588e-01,-9.375414737691852018e-02,-1.084887721306053265e+00,-8.582953622186982878e-01,1.056721174374810168e+00,1.569475860291238145e-01,-5.785599099752239960e-01,-3.550026245809894121e-01,1.288398435583404611e+00,-1.806937995873199032e+00,-6.763986158984960362e-01,-6.402580630338886580e-01
-9.170337210560086660e-01,6.394902333885098544e-01,-1.511455374323617873e+00,3.728702562898751904e-01,-2.857580192964316312e-01,1.939677414060777982e+00,1.319697803253992892e-02,-1.602476920476196609e+00,6.695132142565214384e-01,4.916167134876648914e-01,3.514782029818339093e-02,-1.772344312782366260e-01,-6.160132635612169949e-01,-2.235535137803628114e+00,1.267650287358227379e+00,-1.888853229211285845e-01,-6.290761279021367391e-01,3.398067103672318123e-01,-5.145110241086026104e-02,-5.185719482832562566e-01,-1.222869529300271818e+00,-1.721871885324210094e+00,-1.473252038796831531e+00,-7.696702648291348092e-02,-1.223155681685426099e+00,5.066532408759087946e-01,-1.609030402239191471e+00,6.740508554398135788e-01,1.492573894563382630e+00,2.790977871724065196e-01,-1.628726726515538514e+00,7.922246031368489483e-01,-6.938866496617713819e-01,1.704973553328476887e+00,-1.400660959636163660e+00,5.978791523423134802e-01,1.653603518295158892e-01,-1.550044843451209964e+00,-3.322476628490325656e-01,-1.699986645437758792e+00,1.186688448445510247e+00,5.559583075961278542e-01,7.073861850036490262e-01,-1.772428685216761002e+00,7.530511451484472873e-02,1.887173882065152242e+00,1.739095378173644901e+00,-1.234076416257221975e+00,1.198860243925542468e+00,2.794788652909180549e+00,-1.025675979100386215e+00,-9.961150177435647290e-02,5.485081251356681564e-01,-5.051180696922971114e-01,-2.854862608478671016e-01,-1.276189158662307976e+00,-8.246104586754596788e-01,-1.066571290627604252e-01,-1.157996537719573338e+00,-4.525022254095427687e-01,-2.480027989338234651e+00,1.143267841886656866e+00,3.895187729947032773e-01,1.479829016808858810e+00
-7.678459074392955941e-01,1.388069291611393474e-01,1.836651511719410657e+00,4.694195968563260601e-01,-4.354080874419433700e-01,-4.264286056475999898e-01,-4.427732465658210659e-01,-1.680655501666519780e-01,7.598679367611849145e-01,-6.552445123502695923e-01,4.689245289989230070e-01,7.350038506464297017e-01,-2.195782985456918024e-01,1.329614226813611300e+00,6.228126812088750075e-01,-1.464154445485627010e+00,6.128775881445152063e-01,2.151956533259998805e-01,7.528496271000993945e-01,-4.885803614474473200e-01,1.963975687681614346e+00,-1.719618015882249606e+00,1.274740894897475885e+00,8.882104101167909160e-01,7.419725929147966692e-01,1.395802598789789295e-01,9.008045782489633169e-01,7.626379258062780664e-02,7.700401930709046550e-01,1.108288457804471161e+00,-1.911005590769866203e+00,-1.126407700220485975e+00,-7.160233108486935283e-01,-3.129934174587580692e-02,7.001508985395867857e-01,1.301907891826675323e+00,4.888147866912456729e-01,-7.701550335344987674e-01,-9.974634752253297432e-01,-3.384369646383582342e-02,-1.020689572476657148e+00,4.535830176622865362e-01,-5.262090530639452757e-01,-1.258218700109171362e+00,1.608241585606065449e+00,1.803903897392769462e+00,-9.045713455158621574e-01,9.009589516152850530e-01,1.729024070267254354e+00,9.065213675291054762e-02,-6.789460227561894268e-01,5.727798068202936133e-01,1.509990755389816641e+00,9.898318905446069627e-01,2.612520496715920459e-01,-9.580748082158599965e-01,-4.335694044888691034e-03,-1.851740344549034911e-01,-8.036697204408212170e-02,3.127720301835126837e-01,-9.586799893983432019e-01,-1.237410617806009860e-01,1.805147799392207986e-01,9.027365667751547917e-01
5.036411633454763725e-01,-6.775277321609735059e-01,5.077321867863646698e-01,-6.843519769622676829e-01,2.310623553818439646e+00,-1.686374189281951264e+00,2.221710583459499677e-01,-2.121171240304716710e-01,7.707600609376993317e-01,3.163021443507253450e-01,1.390426392749712914e+00,6.202969821475744494e-01,-3.507521596526471663e-01,1.846512531417494607e+00,-3.917075520967027713e-01,2.806856660917013691e-01,-3.856993494457528482e-01,-7.134859239613090542e-01,8.939551741895980230e-01,-7.835890905254228045e-01,1.184197148769205787e+00,-3.681778641765064641e+00,8.828855881671039407e-01,1.888246485504540662e+00,1.304566712406733275e+00,2.414320029773786014e-01,-2.090986876002063066e-01,9.210226125404831210e-01,-1.129069014301880669e+00,5.704205348763013994e-01,9.431078381589910187e-01,-1.071564721054808905e-01,1.244053557145220923e+00,-8.537492552197784024e-02,5.030570229135213900e-01,-6.985377932578629157e-01,-7.079433886986443714e-01,-1.148088687245533146e+00,5.311295328430800655e-01,-6.587513126440132094e-01,1.895541292955458923e+00,1.372875614933154242e+00,-4.209688864352762461e-01,1.045302336926752673e+00,-3.752323169218805821e-01,-1.032922497108313520e+00,-7.754214895076008141e-01,-7.179336515116258033e-01,-1.942744788113026644e+00,3.661995596740843517e-01,-4.080107239261043239e-01,-2.841776652318167562e-01,-1.570627685528810602e+00,1.129262212615246730e+00,-1.143434682876806940e+00,3.989177852573179139e-01,-8.865161546388242719e-01,1.183502919645220253e+00,-1.842536786871138643e+00,-2.056895658832226914e+00,-1.999684379488108343e-01,-3.733954917149758801e-01,-8.006400915387514861e-01,-5.736621955283847107e-01
-1.689463523341144136e+00,-4.944464118009065379e-01,2.282968867927005208e-01,-4.590382254743508028e-02,1.457331103565329966e-01,-2.128406063900388112e+00,1.419684151090721214e+00,-6.740715091367412981e-01,-1.359805021543000758e-01,-2.174150711017704740e+00,1.401265305872483546e+00,-3.163029301469940657e-01,-4.357146071214939020e-01,4.688180950077429077e-01,1.359241899143372734e-01,-5.262107637333904853e-01,1.256957197965309463e-02,-1.176547436072426400e+00,-3.585518366800744539e-01,-1.359813941133007353e-01,9.483697104259569688e-01,3.446652692379574556e-02,5.142649247047680339e-01,2.523614890351351669e-01,-1.768071949118208863e+00,1.132264064358126543e+00,8.381149687511554314e-01,4.226780631769112007e-01,-2.548616618985075633e-01,-2.038006732595620374e+00,3.549459824247088585e-02,1.592656581029370688e+00,2.576650659512558783e-01,8.139088135292293913e-01,7.245568341688175817e-02,1.524361668468706243e+00,1.871958054522642467e-01,1.383661313822129646e+00,-6.228935937152150215e-01,2.836146869290196992e-01,-2.885059063275606128e+00,1.646786772859415160e-01,1.403538681510423825e+00,2.657274202501929694e-01,7.244329175320947389e-02,-1.186335785241710988e-01,-5.663049867590663061e-02,-1.654200060745963041e+00,2.700586670397993494e+00,-5.123881219985836344e-01,-1.963466121680018314e-02,-5.436029792813371619e-01,-1.537141660322817183e+00,-7.028386929815552131e-01,-8.476239622698018561e-01,1.233732996644684894e-02,-1.537785660965833801e+00,-6.317884558981522181e-02,9.263773164908708502e-01,3.794262999352932542e-01,-1.585559804651746729e+00,-2.136091771020794283e+00,8.127611745771010643e-01,7.021882160994715738e-01
2.179672994847634271e-01,2.527931892394142954e-01,-5.097784966111075233e-01,5.846005035255970039e-01,4.483547512227462617e-01,-1.291981253679226560e+00,-8.570471146236354754e-01,1.075137240215922052e+00,-1.217245163619805615e+00,9.524832274449273051e-01,-1.142476020520394764e+00,-1.185971168922253405e+00,7.816374133683390291e-01,-2.728990215691169952e-01,1.017348104272310483e+00,1.413625335760996249e+00,-1.260094533056911603e-01,-5.555356809396291284e-01,-3.661688908504571738e-01,1.108307838309509075e+00,-7.724390501891342797e-01,-7.638964495690501177e-01,-1.023395805526647606e-01,-3.045839376218871797e-01,5.839624294637458801e-01,-1.533505913076297911e-01,-6.140472254355977544e-01,6.474133546801731365e-01,1.107810030463509454e+00,-2.348944432785569636e-01,8.633417283667916831e-01,8.601701314791131425e-01,2.217153618550408822e+00,1.048232868010748220e+00,6.777539883766012796e-01,-9.767542929670152141e-01,4.042081694776219480e-01,2.712748942300912125e-01,-3.094053144232282171e-01,-3.855138643535392373e-01,-6.838707903589347215e-01,9.068645176533013386e-01,2.227040563827536179e-01,-1.416156780335970700e+00,9.388640505108065692e-01,-8.903082097304227949e-01,-1.184321583135833134e+00,1.304844783353187321e-01,-1.363287361167590805e-01,-1.176419341881115521e+00,4.520135080468264399e-01,9.667734855947700615e-03,1.807411071494028146e-02,6.713382891415768661e-02,3.076880907548765753e-01,-2.044089198425292631e-01,7.712354438957661484e-01,1.812298842715750258e+00,-1.106091177722223096e+00,7.276227954338081449e-01,1.746440971975077583e-01,1.455942764294728242e+00,9.207625376760293634e-02,9.478127028068542570e-01
7.634009706166481335e-01,-1.043442692586257214e+00,1.419983825431478663e-01,-1.463918269123728022e+00,1.879255954828032149e-01,-1.599568867433025510e+00,-1.634421831034342243e-01,-1.186499152021014830e-01,4.606497513124864218e-01,2.463468934320982018e-01,1.887847634604400859e+00,2.651485312275340123e-01,-9.935964393686990137e-01,1.892015575833031205e-01,-4.823639928717217418e-02,6.608551394520451039e-02,1.474076348940161596e+00,2.043140109734465915e-01,-8.425226677412336329e-01,-2.448753422651124723e+00,2.908252883861165428e-01,-6.228626463205940711e-01,2.651101405660382104e-01,5.001772646604325523e-01,-5.231858618418022688e-01,-5.112686128859746937e-01,-5.605155383336979380e-01,-2.554763240424638426e-01,2.806950118940611527e-01,5.480613078819857042e-01,4.618936785861973426e-01,1.536284293239319032e+00,8.317514024723438038e-01,-1.066136696703186559e-01,2.760530120613054472e-01,-1.802453290601317093e+00,-4.988171936541332951e-01,2.254984897539725530e+00,-1.652061130974634251e+00,6.781148248111509291e-01,7.352217365585750342e-01,-1.175310290567759264e+00,-1.677689819470715049e+00,-9.049406765263612318e-01,-7.286402130187291659e-01,-1.135862269639533462e-01,-5.846917931045456096e-02,-1.125330817954116824e+00,2.405817174913410864e-02,-2.015473287100720823e-01,6.683437341290475731e-01,8.643517301475956982e-01,-2.968830474453105328e+00,-5.347524673550018148e-01,-1.287586335346422584e-01,-7.512319458698120123e-01,-1.306240148570157800e+00,9.762758247034797332e-01,3.840124065666042363e-01,5.820247252143157662e-02,-1.415627345966424810e+00,-1.664974515096919072e+00,1.960642109419274748e+00,6.755649143801538692e-01
-5.965848372780837572e-01,-1.125754893085253450e+00,-1.173522407173000603e+00,-2.475053746722833403e-01,-2.371867462686400585e-01,8.179400084810399818e-01,1.549007073597446160e+00,8.988859776049799022e-01,1.538286001805797776e+00,1.822195148132143006e-01,1.498299485242901241e+00,-5.900694912417301374e-01,-1.382423124859940566e+00,-1.500683561778490549e-01,2.980150054962397710e-01,6.707489344649137930e-01,1.429060342934270977e+00,-1.318691023980156585e+00,5.550448079445764460e-01,-1.294039706050583050e+00,6.517300740961612382e-01,-5.709721024632331554e-01,-3.851724162660422057e-01,8.944505353212504062e-01,6.863427143703560995e-01,3.557663331609541291e-01,-9.272154540764331321e-01,-6.922975308805390249e-01,6.374580006973528112e-01,2.158901514703832347e-01,4.070526196751850928e-02,-2.542236835609761325e-01,1.878825537972823312e-01,9.221311048522988774e-01,4.818915261312116671e-01,2.831676614371557710e-01,-5.451924396383158733e-01,2.362460671657713007e+00,-7.053856636497154442e-01,-3.064915637932385528e-01,-1.054994698719642798e+00,-3.240189908866217272e-02,-3.161372082942472961e-01,-8.405360171152426174e-01,3.087076967736703814e-01,4.393428809141033259e-02,5.889233450317228336e-01,2.369434492875280629e+00,1.638010163654787243e-01,-1.923306838496362248e-02,-6.658467335864608205e-02,-6.015248644353357044e-01,-3.124813193285070678e+00,-1.196991984384413454e-01,-1.983425561556321770e-01,7.399574504495695093e-01,1.025176183425879017e+00,-2.644052136177519885e-01,-1.498810484778444252e+00,2.847603705480742931e-01,8.565866606175981390e-02,-8.085739277895351851e-01,-8.749325242753179799e-01,2.284339570240816464e-01
